"filename", "language", "C#", "HLSL", "Log", "JSON", "ShaderLab", "Markdown", "Shell Script", "comment", "blank", "total"
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\ScrollableSelector.cs", "C#", -41, 0, 0, 0, 0, 0, 0, 0, -8, -49
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\SelectionMenu.cs", "C#", -31, 0, 0, 0, 0, 0, 0, 0, -7, -38
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\SelectionMenuPanel.cs", "C#", -19, 0, 0, 0, 0, 0, 0, 0, -5, -24
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\ShipAbilitiesPanel.cs", "C#", -36, 0, 0, 0, 0, 0, 0, 0, -6, -42
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\ShipAbilityButton.cs", "C#", -33, 0, 0, 0, 0, 0, 0, 0, -9, -42
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\ShipEnergyDisplay.cs", "C#", -32, 0, 0, 0, 0, 0, 0, 0, -8, -40
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\SoldierArmouryPanel.cs", "C#", -26, 0, 0, 0, 0, 0, 0, 0, -8, -34
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\SoldierIcon.cs", "C#", -11, 0, 0, 0, 0, 0, 0, 0, -2, -13
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\SoldierNameGenerator.cs", "C#", -23, 0, 0, 0, 0, 0, 0, 0, -8, -31
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\SpecialAbilityPanel.cs", "C#", -33, 0, 0, 0, 0, 0, 0, -1, -7, -41
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\StandardAnimations.cs", "C#", -95, 0, 0, 0, 0, 0, 0, -2, -10, -107
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\TurnButtons.cs", "C#", -14, 0, 0, 0, 0, 0, 0, 0, -5, -19
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\Tutorial.cs", "C#", -24, 0, 0, 0, 0, 0, 0, 0, -8, -32
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\TutorialPanel.cs", "C#", -20, 0, 0, 0, 0, 0, 0, 0, -7, -27
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\UIData.cs", "C#", -46, 0, 0, 0, 0, 0, 0, 0, -9, -55
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\UnlockableNode.cs", "C#", -8, 0, 0, 0, 0, 0, 0, 0, -3, -11
"c:\Users\lewis\code\space_men\Assets\Src\New\Components\WorkshopMenu.cs", "C#", -57, 0, 0, 0, 0, 0, 0, 0, -7, -64
"c:\Users\lewis\code\space_men\Assets\Src\New\Controllers\ArmouryController.cs", "C#", -53, 0, 0, 0, 0, 0, 0, 0, -11, -64
"c:\Users\lewis\code\space_men\Assets\Src\New\Controllers\Controller.cs", "C#", -10, 0, 0, 0, 0, 0, 0, 0, -5, -15
"c:\Users\lewis\code\space_men\Assets\Src\New\Controllers\InventoryController.cs", "C#", -36, 0, 0, 0, 0, 0, 0, 0, -9, -45
"c:\Users\lewis\code\space_men\Assets\Src\New\Controllers\LoadGameController.cs", "C#", -18, 0, 0, 0, 0, 0, 0, 0, -5, -23
"c:\Users\lewis\code\space_men\Assets\Src\New\Controllers\MapController.cs", "C#", -96, 0, 0, 0, 0, 0, 0, 0, -17, -113
"c:\Users\lewis\code\space_men\Assets\Src\New\Controllers\MetaGameController.cs", "C#", -8, 0, 0, 0, 0, 0, 0, -2, -4, -14
"c:\Users\lewis\code\space_men\Assets\Src\New\Controllers\MissionCompleteController.cs", "C#", -13, 0, 0, 0, 0, 0, 0, 0, -4, -17
"c:\Users\lewis\code\space_men\Assets\Src\New\Controllers\MissionOverviewController.cs", "C#", -16, 0, 0, 0, 0, 0, 0, 0, -5, -21
"c:\Users\lewis\code\space_men\Assets\Src\New\Controllers\ScriptingController.cs", "C#", -24, 0, 0, 0, 0, 0, 0, 0, -6, -30
"c:\Users\lewis\code\space_men\Assets\Src\New\Controllers\SelectionMenuController.cs", "C#", -35, 0, 0, 0, 0, 0, 0, 0, -8, -43
"c:\Users\lewis\code\space_men\Assets\Src\New\Controllers\UIController.cs", "C#", -44, 0, 0, 0, 0, 0, 0, -4, -12, -60
"c:\Users\lewis\code\space_men\Assets\Src\New\Controllers\WorkshopController.cs", "C#", -61, 0, 0, 0, 0, 0, 0, 0, -15, -76
"c:\Users\lewis\code\space_men\Assets\Src\New\CurrentSelectionState.cs", "C#", -21, 0, 0, 0, 0, 0, 0, 0, -9, -30
"c:\Users\lewis\code\space_men\Assets\Src\New\DataTypes\Credits.cs", "C#", -17, 0, 0, 0, 0, 0, 0, 0, -6, -23
"c:\Users\lewis\code\space_men\Assets\Src\New\DataTypes\IDDictionary.cs", "C#", -38, 0, 0, 0, 0, 0, 0, 0, -12, -50
"c:\Users\lewis\code\space_men\Assets\Src\New\DataTypes\MetaItems.cs", "C#", -60, 0, 0, 0, 0, 0, 0, 0, -15, -75
"c:\Users\lewis\code\space_men\Assets\Src\New\DataTypes\MetaSoldiers.cs", "C#", -50, 0, 0, 0, 0, 0, 0, 0, -15, -65
"c:\Users\lewis\code\space_men\Assets\Src\New\DataTypes\ShipEnergy.cs", "C#", -23, 0, 0, 0, 0, 0, 0, 0, -6, -29
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ActorData\GrenadeAmmo.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, 0, -5
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ActorData\StunShotAmmo.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, 0, -5
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ActorData\StunStatus.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, 0, -5
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Alien.cs", "C#", -20, 0, 0, 0, 0, 0, 0, 0, -4, -24
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Campaign.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Cell.cs", "C#", -11, 0, 0, 0, 0, 0, 0, 0, -3, -14
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Common\ExplosionData.cs", "C#", -7, 0, 0, 0, 0, 0, 0, 0, -3, -10
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Crate.cs", "C#", -7, 0, 0, 0, 0, 0, 0, 0, -2, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Enums\ActorType.cs", "C#", -7, 0, 0, 0, 0, 0, 0, 0, -2, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Enums\Direction.cs", "C#", -8, 0, 0, 0, 0, 0, 0, 0, -2, -10
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Enums\MetaItemTypeSave.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, 0, -4
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Enums\MovementType.cs", "C#", -7, 0, 0, 0, 0, 0, 0, 0, -2, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Enums\SpecialAbilityType.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, 0, -6
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Enums\UnlockableType.cs", "C#", -8, 0, 0, 0, 0, 0, 0, 0, -3, -11
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Fog.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -2, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\GamePhase.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\ActorActionsInput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\ActorActionsOutput.cs", "C#", -22, 0, 0, 0, 0, 0, 0, 0, -6, -28
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\AddSoldierToSquadInput.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\AddSoldierToSquadOutput.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\AnalyseItemInput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -2, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\AnalyseItemOutput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\BuildItemInput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -2, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\BuildItemOutput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\CollectAmmoInput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\CollectAmmoOutput.cs", "C#", -8, 0, 0, 0, 0, 0, 0, 0, -3, -11
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\CompleteSecondaryMissionInput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\CompleteSecondaryMissionOutput.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\DisplayShipAbilityTargetsInput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\DisplayShipAbilityTargetsOutput.cs", "C#", -10, 0, 0, 0, 0, 0, 0, 0, -5, -15
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\DisplaySpecialAbilityTargetsInput.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\DisplaySpecialAbilityTargetsOutput.cs", "C#", -7, 0, 0, 0, 0, 0, 0, 0, -3, -10
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\EquipItemInput.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\EquipItemOutput.cs", "C#", -7, 0, 0, 0, 0, 0, 0, 0, -3, -10
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\ExecuteShipAbilityInput.cs", "C#", -7, 0, 0, 0, 0, 0, 0, 0, -3, -10
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\ExecuteShipAbilityOutput.cs", "C#", -7, 0, 0, 0, 0, 0, 0, 0, -4, -11
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\ExecuteSpecialAbilityInput.cs", "C#", -7, 0, 0, 0, 0, 0, 0, 0, -3, -10
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\ExecuteSpecialAbilityOutput.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\FinishMissionInput.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\FinishMissionOutput.cs", "C#", -8, 0, 0, 0, 0, 0, 0, 0, -3, -11
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\HireSolderInput.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\HireSolderOutput.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\LoadGameInput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\LoadGameOutput.cs", "C#", -7, 0, 0, 0, 0, 0, 0, 0, -3, -10
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\LoadMissionInput.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\LoadMissionOutput.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\MissionStartInput.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\MissionStartOutput.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\MoveSoldierInput.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\MoveSoldierOutput.cs", "C#", -11, 0, 0, 0, 0, 0, 0, 0, -3, -14
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenArmourSelectInput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenArmourSelectOutput.cs", "C#", -12, 0, 0, 0, 0, 0, 0, 0, -4, -16
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenArmouryInput.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenArmouryOutput.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenInventoryInput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -2, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenInventoryOutput.cs", "C#", -7, 0, 0, 0, 0, 0, 0, 0, -2, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenLoadingMenuInput.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenLoadingMenuOutput.cs", "C#", -9, 0, 0, 0, 0, 0, 0, 0, -5, -14
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenMissionOverviewInput.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenMissionOverviewOutput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenShipAbilitiesInput.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenShipAbilitiesOutput.cs", "C#", -21, 0, 0, 0, 0, 0, 0, 0, -7, -28
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenSoldierSelectInput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenSoldierSelectOutput.cs", "C#", -7, 0, 0, 0, 0, 0, 0, 0, -3, -10
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenWeaponSelectInput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenWeaponSelectOutput.cs", "C#", -12, 0, 0, 0, 0, 0, 0, 0, -3, -15
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenWorkshopInput.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\OpenWorkshopOutput.cs", "C#", -19, 0, 0, 0, 0, 0, 0, 0, -8, -27
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\ProgressGamePhaseInput.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\ProgressGamePhaseOutput.cs", "C#", -40, 0, 0, 0, 0, 0, 0, 0, -9, -49
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\ScrapItemInput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -2, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\ScrapItemOutput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\SelectedItemInfoPresenterInputData.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -2, -6
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\SelectionMenuCancelInput.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\SelectionMenuCancelOutput.cs", "C#", -4, 0, 0, 0, 0, 0, 0, 0, -3, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\SoldierShootInput.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\SoldierShootOutput.cs", "C#", -19, 0, 0, 0, 0, 0, 0, 0, -5, -24
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\SpawnAliensInput.cs", "C#", -9, 0, 0, 0, 0, 0, 0, 0, -2, -11
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\SpawnAliensOutput.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -2, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\TurnSoldierInput.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Interactors\TurnSoldierOutput.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\MetaGameSave.cs", "C#", -10, 0, 0, 0, 0, 0, 0, 0, -1, -11
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\MetaItemSave.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -1, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Mission.cs", "C#", -17, 0, 0, 0, 0, 0, 0, 0, -7, -24
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Position.cs", "C#", -30, 0, 0, 0, 0, 0, 0, 0, -10, -40
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\Actor.cs", "C#", -49, 0, 0, 0, 0, 0, 0, 0, -12, -61
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\AlienActor.cs", "C#", -8, 0, 0, 0, 0, 0, 0, 0, -4, -12
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\AlienSpawner.cs", "C#", -9, 0, 0, 0, 0, 0, 0, 0, -3, -12
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\ArmourReward.cs", "C#", -14, 0, 0, 0, 0, 0, 0, 0, -5, -19
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\CellType.cs", "C#", -38, 0, 0, 0, 0, 0, 0, 0, -9, -47
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\CrateActor.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\CreditReward.cs", "C#", -12, 0, 0, 0, 0, 0, 0, 0, -5, -17
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\FlameActor.cs", "C#", -7, 0, 0, 0, 0, 0, 0, 0, -3, -10
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\Health.cs", "C#", -14, 0, 0, 0, 0, 0, 0, 0, -5, -19
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\MetaArmour.cs", "C#", -2, 0, 0, 0, 0, 0, 0, 0, 0, -2
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\MetaItem.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -1, -7
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\MetaSoldierSave.cs", "C#", -10, 0, 0, 0, 0, 0, 0, 0, -1, -11
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\MetaWeapon.cs", "C#", -2, 0, 0, 0, 0, 0, 0, 0, 0, -2
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\NullActor.cs", "C#", -5, 0, 0, 0, 0, 0, 0, 0, -3, -8
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\SoldierActor.cs", "C#", -12, 0, 0, 0, 0, 0, 0, 0, -4, -16
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ReferenceTypes\WeaponReward.cs", "C#", -14, 0, 0, 0, 0, 0, 0, 0, -5, -19
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\ShipAbilityOutput.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -3, -9
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\Soldier.cs", "C#", -31, 0, 0, 0, 0, 0, 0, 0, -6, -37
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\SoldierDisplayInfo.cs", "C#", -23, 0, 0, 0, 0, 0, 0, 0, -2, -25
"c:\Users\lewis\code\space_men\Assets\Src\New\Data\SpawnProfile.cs", "C#", -11, 0, 0, 0, 0, 0, 0, 0, -3, -14
"c:\Users\lewis\code\space_men\Assets\Src\New\DelayedAction.cs", "C#", -29, 0, 0, 0, 0, 0, 0, 0, -8, -37
"c:\Users\lewis\code\space_men\Assets\Src\New\FogChanged.cs", "C#", -12, 0, 0, 0, 0, 0, 0, 0, -4, -16
"c:\Users\lewis\code\space_men\Assets\Src\New\GameActions.cs", "C#", -15, 0, 0, 0, 0, 0, 0, -1, -7, -23
"c:\Users\lewis\code\space_men\Assets\Src\New\GameInitializer.cs", "C#", -16, 0, 0, 0, 0, 0, 0, 0, -6, -22
"c:\Users\lewis\code\space_men\Assets\Src\New\GameLogicOrchestrator.cs", "C#", -53, 0, 0, 0, 0, 0, 0, 0, -3, -56
"c:\Users\lewis\code\space_men\Assets\Src\New\GameMapImpl.cs", "C#", -10, 0, 0, 0, 0, 0, 0, 0, -6, -16
"c:\Users\lewis\code\space_men\Assets\Src\New\Game\AlienPathingWrapperI.cs", "C#", -23, 0, 0, 0, 0, 0, 0, 0, -7, -30
"c:\Users\lewis\code\space_men\Assets\Src\New\Game\CombatInstance.cs", "C#", -15, 0, 0, 0, 0, 0, 0, 0, -4, -19
"c:\Users\lewis\code\space_men\Assets\Src\New\Game\Test.cs", "C#", -31, 0, 0, 0, 0, 0, 0, 0, -8, -39
"c:\Users\lewis\code\space_men\Assets\Src\New\IAnimationReel.cs", "C#", -10, 0, 0, 0, 0, 0, 0, 0, -4, -14
"c:\Users\lewis\code\space_men\Assets\Src\New\IGameEvent.cs", "C#", -3, 0, 0, 0, 0, 0, 0, 0, -2, -5
"c:\Users\lewis\code\space_men\Assets\Src\New\IGameMap.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -4, -10
"c:\Users\lewis\code\space_men\Assets\Src\New\Initializers\ArmouryInitializer.cs", "C#", -28, 0, 0, 0, 0, 0, 0, 0, -9, -37
"c:\Users\lewis\code\space_men\Assets\Src\New\Initializers\Initializer.cs", "C#", -48, 0, 0, 0, 0, 0, 0, -3, -11, -62
"c:\Users\lewis\code\space_men\Assets\Src\New\Initializers\InitializerBase.cs", "C#", -51, 0, 0, 0, 0, 0, 0, 0, -7, -58
"c:\Users\lewis\code\space_men\Assets\Src\New\Initializers\InventoryInitializer.cs", "C#", -28, 0, 0, 0, 0, 0, 0, 0, -9, -37
"c:\Users\lewis\code\space_men\Assets\Src\New\Initializers\LoadGameInitializer.cs", "C#", -18, 0, 0, 0, 0, 0, 0, 0, -6, -24
"c:\Users\lewis\code\space_men\Assets\Src\New\Initializers\MissionCompleteInitializer.cs", "C#", -18, 0, 0, 0, 0, 0, 0, 0, -10, -28
"c:\Users\lewis\code\space_men\Assets\Src\New\Initializers\MissionOverviewInitializer.cs", "C#", -18, 0, 0, 0, 0, 0, 0, 0, -6, -24
"c:\Users\lewis\code\space_men\Assets\Src\New\Initializers\SelectionMenuInitializer.cs", "C#", -45, 0, 0, 0, 0, 0, 0, 0, -12, -57
"c:\Users\lewis\code\space_men\Assets\Src\New\Initializers\WorkshopInitializer.cs", "C#", -23, 0, 0, 0, 0, 0, 0, 0, -7, -30
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\ActorActionsInteractor.cs", "C#", -108, 0, 0, 0, 0, 0, 0, 0, -15, -123
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\AddSoldierToSquadInteractor.cs", "C#", -11, 0, 0, 0, 0, 0, 0, 0, -4, -15
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\AnalyseItemInteractor.cs", "C#", -24, 0, 0, 0, 0, 0, 0, 0, -9, -33
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\BuildItemInteractor.cs", "C#", -27, 0, 0, 0, 0, 0, 0, 0, -8, -35
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\CollectAmmoInteractor.cs", "C#", -26, 0, 0, 0, 0, 0, 0, 0, -10, -36
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\CompleteSecondaryMissionInteractor.cs", "C#", -19, 0, 0, 0, 0, 0, 0, 0, -8, -27
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\DisplayShipAbilityTargetsInteractor.cs", "C#", -32, 0, 0, 0, 0, 0, 0, 0, -11, -43
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\DisplaySpecialAbilityTargetsInteractor.cs", "C#", -23, 0, 0, 0, 0, 0, 0, 0, -8, -31
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\EquipItemInteractor.cs", "C#", -8, 0, 0, 0, 0, 0, 0, -16, -6, -30
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\ExecuteShipAbilityInteractor.cs", "C#", -26, 0, 0, 0, 0, 0, 0, 0, -9, -35
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\ExecuteSpecialAbilityInteractor.cs", "C#", -16, 0, 0, 0, 0, 0, 0, 0, -8, -24
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\Explosion.cs", "C#", -131, 0, 0, 0, 0, 0, 0, -7, -12, -150
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\FinishMissionInteractor.cs", "C#", -29, 0, 0, 0, 0, 0, 0, 0, -9, -38
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\HireSolderInteractor.cs", "C#", -9, 0, 0, 0, 0, 0, 0, -19, -8, -36
"c:\Users\lewis\code\space_men\Assets\Src\New\Interactors\Interactor.cs", "C#", -6, 0, 0, 0, 0, 0, 0, 0, -3, -9
